,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-03 09:00:00,0.250058794,0.250058794,0.250058794,0.250058794,0.250058794,0.250058794,0.250058794,0.250058794,0.250058794,0.250058794,0.250058794,0.250058794,0.250058794,0.250058794,0.250058794,0.250058794,0.250058794,0.250058794,0.250058794,0.250058794
2015-01-03 10:00:00,0.250069656,0.250069656,0.250069656,0.250069656,0.250069656,0.250069656,0.250069656,0.250069656,0.250069656,0.250069656,0.250069656,0.250069656,0.250069656,0.250069656,0.250069656,0.250069656,0.250069656,0.250069656,0.250069656,0.250069656
2015-01-03 11:00:00,0.250121653,0.250121653,0.250121653,0.250121653,0.250121653,0.250121653,0.250121653,0.250121653,0.250121653,0.250121653,0.250121653,0.250121653,0.250121653,0.250121653,0.250121653,0.250121653,0.250121653,0.250121653,0.250121653,0.250121653
2015-01-03 12:00:00,0.250121931,0.250121931,0.250121931,0.250121931,0.250121931,0.250121931,0.250121931,0.250121931,0.250121931,0.250121931,0.250121931,0.250121931,0.250121931,0.250121931,0.250121931,0.250121931,0.250121931,0.250121931,0.250121931,0.250121931
2015-01-03 13:00:00,0.250115797,0.250115797,0.250115797,0.250115797,0.250115797,0.250115797,0.250115797,0.250115797,0.250115797,0.250115797,0.250115797,0.250115797,0.250115797,0.250115797,0.250115797,0.250115797,0.250115797,0.250115797,0.250115797,0.250115797
2015-01-03 14:00:00,0.250100197,0.250100197,0.250100197,0.250100197,0.250100197,0.250100197,0.250100197,0.250100197,0.250100197,0.250100197,0.250100197,0.250100197,0.250100197,0.250100197,0.250100197,0.250100197,0.250100197,0.250100197,0.250100197,0.250100197
2015-01-03 15:00:00,0.25012025,0.25012025,0.25012025,0.25012025,0.25012025,0.25012025,0.25012025,0.25012025,0.25012025,0.25012025,0.25012025,0.25012025,0.25012025,0.25012025,0.25012025,0.25012025,0.25012025,0.25012025,0.25012025,0.25012025
2015-01-03 16:00:00,0.250119849,0.250119849,0.250119849,0.250119849,0.250119849,0.250119849,0.250119849,0.250119849,0.250119849,0.250119849,0.250119849,0.250119849,0.250119849,0.250119849,0.250119849,0.250119849,0.250119849,0.250119849,0.250119849,0.250119849
2015-01-03 17:00:00,0.250126556,0.250126556,0.250126556,0.250126556,0.250126556,0.250126556,0.250126556,0.250126556,0.250126556,0.250126556,0.250126556,0.250126556,0.250126556,0.250126556,0.250126556,0.250126556,0.250126556,0.250126556,0.250126556,0.250126556
2015-01-03 18:00:00,0.250099213,0.250099213,0.250099213,0.250099213,0.250099213,0.250099213,0.250099213,0.250099213,0.250099213,0.250099213,0.250099213,0.250099213,0.250099213,0.250099213,0.250099213,0.250099213,0.250099213,0.250099213,0.250099213,0.250099213
2015-01-03 19:00:00,0.250084281,0.250084281,0.250084281,0.250084281,0.250084281,0.250084281,0.250084281,0.250084281,0.250084281,0.250084281,0.250084281,0.250084281,0.250084281,0.250084281,0.250084281,0.250084281,0.250084281,0.250084281,0.250084281,0.250084281
2015-01-03 20:00:00,0.250096575,0.250096575,0.250096575,0.250096575,0.250096575,0.250096575,0.250096575,0.250096575,0.250096575,0.250096575,0.250096575,0.250096575,0.250096575,0.250096575,0.250096575,0.250096575,0.250096575,0.250096575,0.250096575,0.250096575
2015-01-03 21:00:00,0.250118483,0.250118483,0.250118483,0.250118483,0.250118483,0.250118483,0.250118483,0.250118483,0.250118483,0.250118483,0.250118483,0.250118483,0.250118483,0.250118483,0.250118483,0.250118483,0.250118483,0.250118483,0.250118483,0.250118483
