,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,SICI,SARD
2015-01-15 01:00:00,0.357174853,0.357174853,0.357174853,0.357174853,0.357174853,0.357174853,0.357174853,0.357174853,0.357174853,0.357174853,0.357174853,0.357174853,0.357174853,0.357174853,0.357174853,0.357174853,0.357174853,0.357174853,0.357174853,0.357174853
2015-01-15 02:00:00,0.353065094,0.353065094,0.353065094,0.353065094,0.353065094,0.353065094,0.353065094,0.353065094,0.353065094,0.353065094,0.353065094,0.353065094,0.353065094,0.353065094,0.353065094,0.353065094,0.353065094,0.353065094,0.353065094,0.353065094
2015-01-15 03:00:00,0.353633698,0.353633698,0.353633698,0.353633698,0.353633698,0.353633698,0.353633698,0.353633698,0.353633698,0.353633698,0.353633698,0.353633698,0.353633698,0.353633698,0.353633698,0.353633698,0.353633698,0.353633698,0.353633698,0.353633698
2015-01-15 04:00:00,0.351128062,0.351128062,0.351128062,0.351128062,0.351128062,0.351128062,0.351128062,0.351128062,0.351128062,0.351128062,0.351128062,0.351128062,0.351128062,0.351128062,0.351128062,0.351128062,0.351128062,0.351128062,0.351128062,0.351128062
2015-01-15 05:00:00,0.344959053,0.344959053,0.344959053,0.344959053,0.344959053,0.344959053,0.344959053,0.344959053,0.344959053,0.344959053,0.344959053,0.344959053,0.344959053,0.344959053,0.344959053,0.344959053,0.344959053,0.344959053,0.344959053,0.344959053
2015-01-15 06:00:00,0.336512514,0.336512514,0.336512514,0.336512514,0.336512514,0.336512514,0.336512514,0.336512514,0.336512514,0.336512514,0.336512514,0.336512514,0.336512514,0.336512514,0.336512514,0.336512514,0.336512514,0.336512514,0.336512514,0.336512514
2015-01-15 07:00:00,0.328831385,0.328831385,0.328831385,0.328831385,0.328831385,0.328831385,0.328831385,0.328831385,0.328831385,0.328831385,0.328831385,0.328831385,0.328831385,0.328831385,0.328831385,0.328831385,0.328831385,0.328831385,0.328831385,0.328831385
2015-01-15 08:00:00,0.325909305,0.325909305,0.325909305,0.325909305,0.325909305,0.325909305,0.325909305,0.325909305,0.325909305,0.325909305,0.325909305,0.325909305,0.325909305,0.325909305,0.325909305,0.325909305,0.325909305,0.325909305,0.325909305,0.325909305
2015-01-15 09:00:00,0.324073284,0.324073284,0.324073284,0.324073284,0.324073284,0.324073284,0.324073284,0.324073284,0.324073284,0.324073284,0.324073284,0.324073284,0.324073284,0.324073284,0.324073284,0.324073284,0.324073284,0.324073284,0.324073284,0.324073284
2015-01-15 10:00:00,0.331396436,0.331396436,0.331396436,0.331396436,0.331396436,0.331396436,0.331396436,0.331396436,0.331396436,0.331396436,0.331396436,0.331396436,0.331396436,0.331396436,0.331396436,0.331396436,0.331396436,0.331396436,0.331396436,0.331396436
2015-01-15 11:00:00,0.34682319,0.34682319,0.34682319,0.34682319,0.34682319,0.34682319,0.34682319,0.34682319,0.34682319,0.34682319,0.34682319,0.34682319,0.34682319,0.34682319,0.34682319,0.34682319,0.34682319,0.34682319,0.34682319,0.34682319
2015-01-15 12:00:00,0.347694015,0.347694015,0.347694015,0.347694015,0.347694015,0.347694015,0.347694015,0.347694015,0.347694015,0.347694015,0.347694015,0.347694015,0.347694015,0.347694015,0.347694015,0.347694015,0.347694015,0.347694015,0.347694015,0.347694015
2015-01-15 13:00:00,0.348876681,0.348876681,0.348876681,0.348876681,0.348876681,0.348876681,0.348876681,0.348876681,0.348876681,0.348876681,0.348876681,0.348876681,0.348876681,0.348876681,0.348876681,0.348876681,0.348876681,0.348876681,0.348876681,0.348876681
2015-01-15 14:00:00,0.3399971,0.3399971,0.3399971,0.3399971,0.3399971,0.3399971,0.3399971,0.3399971,0.3399971,0.3399971,0.3399971,0.3399971,0.3399971,0.3399971,0.3399971,0.3399971,0.3399971,0.3399971,0.3399971,0.3399971
2015-01-15 15:00:00,0.333889946,0.333889946,0.333889946,0.333889946,0.333889946,0.333889946,0.333889946,0.333889946,0.333889946,0.333889946,0.333889946,0.333889946,0.333889946,0.333889946,0.333889946,0.333889946,0.333889946,0.333889946,0.333889946,0.333889946
2015-01-15 16:00:00,0.325043291,0.325043291,0.325043291,0.325043291,0.325043291,0.325043291,0.325043291,0.325043291,0.325043291,0.325043291,0.325043291,0.325043291,0.325043291,0.325043291,0.325043291,0.325043291,0.325043291,0.325043291,0.325043291,0.325043291
2015-01-15 17:00:00,0.334787531,0.334787531,0.334787531,0.334787531,0.334787531,0.334787531,0.334787531,0.334787531,0.334787531,0.334787531,0.334787531,0.334787531,0.334787531,0.334787531,0.334787531,0.334787531,0.334787531,0.334787531,0.334787531,0.334787531
2015-01-15 18:00:00,0.362708052,0.362708052,0.362708052,0.362708052,0.362708052,0.362708052,0.362708052,0.362708052,0.362708052,0.362708052,0.362708052,0.362708052,0.362708052,0.362708052,0.362708052,0.362708052,0.362708052,0.362708052,0.362708052,0.362708052
2015-01-15 19:00:00,0.376409823,0.376409823,0.376409823,0.376409823,0.376409823,0.376409823,0.376409823,0.376409823,0.376409823,0.376409823,0.376409823,0.376409823,0.376409823,0.376409823,0.376409823,0.376409823,0.376409823,0.376409823,0.376409823,0.376409823
2015-01-15 20:00:00,0.388438301,0.388438301,0.388438301,0.388438301,0.388438301,0.388438301,0.388438301,0.388438301,0.388438301,0.388438301,0.388438301,0.388438301,0.388438301,0.388438301,0.388438301,0.388438301,0.388438301,0.388438301,0.388438301,0.388438301
2015-01-15 21:00:00,0.395276653,0.395276653,0.395276653,0.395276653,0.395276653,0.395276653,0.395276653,0.395276653,0.395276653,0.395276653,0.395276653,0.395276653,0.395276653,0.395276653,0.395276653,0.395276653,0.395276653,0.395276653,0.395276653,0.395276653
2015-01-15 22:00:00,0.393805858,0.393805858,0.393805858,0.393805858,0.393805858,0.393805858,0.393805858,0.393805858,0.393805858,0.393805858,0.393805858,0.393805858,0.393805858,0.393805858,0.393805858,0.393805858,0.393805858,0.393805858,0.393805858,0.393805858
2015-01-15 23:00:00,0.400076419,0.400076419,0.400076419,0.400076419,0.400076419,0.400076419,0.400076419,0.400076419,0.400076419,0.400076419,0.400076419,0.400076419,0.400076419,0.400076419,0.400076419,0.400076419,0.400076419,0.400076419,0.400076419,0.400076419
2015-01-16 00:00:00,0.392420085,0.392420085,0.392420085,0.392420085,0.392420085,0.392420085,0.392420085,0.392420085,0.392420085,0.392420085,0.392420085,0.392420085,0.392420085,0.392420085,0.392420085,0.392420085,0.392420085,0.392420085,0.392420085,0.392420085
2015-01-16 01:00:00,0.391064257,0.391064257,0.391064257,0.391064257,0.391064257,0.391064257,0.391064257,0.391064257,0.391064257,0.391064257,0.391064257,0.391064257,0.391064257,0.391064257,0.391064257,0.391064257,0.391064257,0.391064257,0.391064257,0.391064257
2015-01-16 02:00:00,0.385641486,0.385641486,0.385641486,0.385641486,0.385641486,0.385641486,0.385641486,0.385641486,0.385641486,0.385641486,0.385641486,0.385641486,0.385641486,0.385641486,0.385641486,0.385641486,0.385641486,0.385641486,0.385641486,0.385641486
2015-01-16 03:00:00,0.382507561,0.382507561,0.382507561,0.382507561,0.382507561,0.382507561,0.382507561,0.382507561,0.382507561,0.382507561,0.382507561,0.382507561,0.382507561,0.382507561,0.382507561,0.382507561,0.382507561,0.382507561,0.382507561,0.382507561
2015-01-16 04:00:00,0.380707581,0.380707581,0.380707581,0.380707581,0.380707581,0.380707581,0.380707581,0.380707581,0.380707581,0.380707581,0.380707581,0.380707581,0.380707581,0.380707581,0.380707581,0.380707581,0.380707581,0.380707581,0.380707581,0.380707581
2015-01-16 05:00:00,0.384795864,0.384795864,0.384795864,0.384795864,0.384795864,0.384795864,0.384795864,0.384795864,0.384795864,0.384795864,0.384795864,0.384795864,0.384795864,0.384795864,0.384795864,0.384795864,0.384795864,0.384795864,0.384795864,0.384795864
2015-01-16 06:00:00,0.389072213,0.389072213,0.389072213,0.389072213,0.389072213,0.389072213,0.389072213,0.389072213,0.389072213,0.389072213,0.389072213,0.389072213,0.389072213,0.389072213,0.389072213,0.389072213,0.389072213,0.389072213,0.389072213,0.389072213
2015-01-16 07:00:00,0.395839431,0.395839431,0.395839431,0.395839431,0.395839431,0.395839431,0.395839431,0.395839431,0.395839431,0.395839431,0.395839431,0.395839431,0.395839431,0.395839431,0.395839431,0.395839431,0.395839431,0.395839431,0.395839431,0.395839431
2015-01-16 08:00:00,0.390395184,0.390395184,0.390395184,0.390395184,0.390395184,0.390395184,0.390395184,0.390395184,0.390395184,0.390395184,0.390395184,0.390395184,0.390395184,0.390395184,0.390395184,0.390395184,0.390395184,0.390395184,0.390395184,0.390395184
2015-01-16 09:00:00,0.377642012,0.377642012,0.377642012,0.377642012,0.377642012,0.377642012,0.377642012,0.377642012,0.377642012,0.377642012,0.377642012,0.377642012,0.377642012,0.377642012,0.377642012,0.377642012,0.377642012,0.377642012,0.377642012,0.377642012
2015-01-16 10:00:00,0.37676089,0.37676089,0.37676089,0.37676089,0.37676089,0.37676089,0.37676089,0.37676089,0.37676089,0.37676089,0.37676089,0.37676089,0.37676089,0.37676089,0.37676089,0.37676089,0.37676089,0.37676089,0.37676089,0.37676089
2015-01-16 11:00:00,0.371315966,0.371315966,0.371315966,0.371315966,0.371315966,0.371315966,0.371315966,0.371315966,0.371315966,0.371315966,0.371315966,0.371315966,0.371315966,0.371315966,0.371315966,0.371315966,0.371315966,0.371315966,0.371315966,0.371315966
2015-01-16 12:00:00,0.359186747,0.359186747,0.359186747,0.359186747,0.359186747,0.359186747,0.359186747,0.359186747,0.359186747,0.359186747,0.359186747,0.359186747,0.359186747,0.359186747,0.359186747,0.359186747,0.359186747,0.359186747,0.359186747,0.359186747
2015-01-16 13:00:00,0.358784599,0.358784599,0.358784599,0.358784599,0.358784599,0.358784599,0.358784599,0.358784599,0.358784599,0.358784599,0.358784599,0.358784599,0.358784599,0.358784599,0.358784599,0.358784599,0.358784599,0.358784599,0.358784599,0.358784599
2015-01-16 14:00:00,0.364413118,0.364413118,0.364413118,0.364413118,0.364413118,0.364413118,0.364413118,0.364413118,0.364413118,0.364413118,0.364413118,0.364413118,0.364413118,0.364413118,0.364413118,0.364413118,0.364413118,0.364413118,0.364413118,0.364413118
2015-01-16 15:00:00,0.36932067,0.36932067,0.36932067,0.36932067,0.36932067,0.36932067,0.36932067,0.36932067,0.36932067,0.36932067,0.36932067,0.36932067,0.36932067,0.36932067,0.36932067,0.36932067,0.36932067,0.36932067,0.36932067,0.36932067
2015-01-16 16:00:00,0.374213114,0.374213114,0.374213114,0.374213114,0.374213114,0.374213114,0.374213114,0.374213114,0.374213114,0.374213114,0.374213114,0.374213114,0.374213114,0.374213114,0.374213114,0.374213114,0.374213114,0.374213114,0.374213114,0.374213114
2015-01-16 17:00:00,0.379054342,0.379054342,0.379054342,0.379054342,0.379054342,0.379054342,0.379054342,0.379054342,0.379054342,0.379054342,0.379054342,0.379054342,0.379054342,0.379054342,0.379054342,0.379054342,0.379054342,0.379054342,0.379054342,0.379054342
2015-01-16 18:00:00,0.384999783,0.384999783,0.384999783,0.384999783,0.384999783,0.384999783,0.384999783,0.384999783,0.384999783,0.384999783,0.384999783,0.384999783,0.384999783,0.384999783,0.384999783,0.384999783,0.384999783,0.384999783,0.384999783,0.384999783
2015-01-16 19:00:00,0.382796029,0.382796029,0.382796029,0.382796029,0.382796029,0.382796029,0.382796029,0.382796029,0.382796029,0.382796029,0.382796029,0.382796029,0.382796029,0.382796029,0.382796029,0.382796029,0.382796029,0.382796029,0.382796029,0.382796029
2015-01-16 20:00:00,0.382647323,0.382647323,0.382647323,0.382647323,0.382647323,0.382647323,0.382647323,0.382647323,0.382647323,0.382647323,0.382647323,0.382647323,0.382647323,0.382647323,0.382647323,0.382647323,0.382647323,0.382647323,0.382647323,0.382647323
2015-01-16 21:00:00,0.377806909,0.377806909,0.377806909,0.377806909,0.377806909,0.377806909,0.377806909,0.377806909,0.377806909,0.377806909,0.377806909,0.377806909,0.377806909,0.377806909,0.377806909,0.377806909,0.377806909,0.377806909,0.377806909,0.377806909
2015-01-16 22:00:00,0.373090744,0.373090744,0.373090744,0.373090744,0.373090744,0.373090744,0.373090744,0.373090744,0.373090744,0.373090744,0.373090744,0.373090744,0.373090744,0.373090744,0.373090744,0.373090744,0.373090744,0.373090744,0.373090744,0.373090744
2015-01-16 23:00:00,0.373803717,0.373803717,0.373803717,0.373803717,0.373803717,0.373803717,0.373803717,0.373803717,0.373803717,0.373803717,0.373803717,0.373803717,0.373803717,0.373803717,0.373803717,0.373803717,0.373803717,0.373803717,0.373803717,0.373803717
2015-01-17 00:00:00,0.371463452,0.371463452,0.371463452,0.371463452,0.371463452,0.371463452,0.371463452,0.371463452,0.371463452,0.371463452,0.371463452,0.371463452,0.371463452,0.371463452,0.371463452,0.371463452,0.371463452,0.371463452,0.371463452,0.371463452
2015-01-17 01:00:00,0.372633313,0.372633313,0.372633313,0.372633313,0.372633313,0.372633313,0.372633313,0.372633313,0.372633313,0.372633313,0.372633313,0.372633313,0.372633313,0.372633313,0.372633313,0.372633313,0.372633313,0.372633313,0.372633313,0.372633313
2015-01-17 02:00:00,0.366329082,0.366329082,0.366329082,0.366329082,0.366329082,0.366329082,0.366329082,0.366329082,0.366329082,0.366329082,0.366329082,0.366329082,0.366329082,0.366329082,0.366329082,0.366329082,0.366329082,0.366329082,0.366329082,0.366329082
2015-01-17 03:00:00,0.35495003,0.35495003,0.35495003,0.35495003,0.35495003,0.35495003,0.35495003,0.35495003,0.35495003,0.35495003,0.35495003,0.35495003,0.35495003,0.35495003,0.35495003,0.35495003,0.35495003,0.35495003,0.35495003,0.35495003
2015-01-17 04:00:00,0.355960075,0.355960075,0.355960075,0.355960075,0.355960075,0.355960075,0.355960075,0.355960075,0.355960075,0.355960075,0.355960075,0.355960075,0.355960075,0.355960075,0.355960075,0.355960075,0.355960075,0.355960075,0.355960075,0.355960075
2015-01-17 05:00:00,0.36065551,0.36065551,0.36065551,0.36065551,0.36065551,0.36065551,0.36065551,0.36065551,0.36065551,0.36065551,0.36065551,0.36065551,0.36065551,0.36065551,0.36065551,0.36065551,0.36065551,0.36065551,0.36065551,0.36065551
2015-01-17 06:00:00,0.359253478,0.359253478,0.359253478,0.359253478,0.359253478,0.359253478,0.359253478,0.359253478,0.359253478,0.359253478,0.359253478,0.359253478,0.359253478,0.359253478,0.359253478,0.359253478,0.359253478,0.359253478,0.359253478,0.359253478
2015-01-17 07:00:00,0.359004236,0.359004236,0.359004236,0.359004236,0.359004236,0.359004236,0.359004236,0.359004236,0.359004236,0.359004236,0.359004236,0.359004236,0.359004236,0.359004236,0.359004236,0.359004236,0.359004236,0.359004236,0.359004236,0.359004236
2015-01-17 08:00:00,0.353875827,0.353875827,0.353875827,0.353875827,0.353875827,0.353875827,0.353875827,0.353875827,0.353875827,0.353875827,0.353875827,0.353875827,0.353875827,0.353875827,0.353875827,0.353875827,0.353875827,0.353875827,0.353875827,0.353875827
2015-01-17 09:00:00,0.350713312,0.350713312,0.350713312,0.350713312,0.350713312,0.350713312,0.350713312,0.350713312,0.350713312,0.350713312,0.350713312,0.350713312,0.350713312,0.350713312,0.350713312,0.350713312,0.350713312,0.350713312,0.350713312,0.350713312
2015-01-17 10:00:00,0.346580858,0.346580858,0.346580858,0.346580858,0.346580858,0.346580858,0.346580858,0.346580858,0.346580858,0.346580858,0.346580858,0.346580858,0.346580858,0.346580858,0.346580858,0.346580858,0.346580858,0.346580858,0.346580858,0.346580858
2015-01-17 11:00:00,0.346247338,0.346247338,0.346247338,0.346247338,0.346247338,0.346247338,0.346247338,0.346247338,0.346247338,0.346247338,0.346247338,0.346247338,0.346247338,0.346247338,0.346247338,0.346247338,0.346247338,0.346247338,0.346247338,0.346247338
2015-01-17 12:00:00,0.348531711,0.348531711,0.348531711,0.348531711,0.348531711,0.348531711,0.348531711,0.348531711,0.348531711,0.348531711,0.348531711,0.348531711,0.348531711,0.348531711,0.348531711,0.348531711,0.348531711,0.348531711,0.348531711,0.348531711
2015-01-17 13:00:00,0.342413039,0.342413039,0.342413039,0.342413039,0.342413039,0.342413039,0.342413039,0.342413039,0.342413039,0.342413039,0.342413039,0.342413039,0.342413039,0.342413039,0.342413039,0.342413039,0.342413039,0.342413039,0.342413039,0.342413039
2015-01-17 14:00:00,0.34491976,0.34491976,0.34491976,0.34491976,0.34491976,0.34491976,0.34491976,0.34491976,0.34491976,0.34491976,0.34491976,0.34491976,0.34491976,0.34491976,0.34491976,0.34491976,0.34491976,0.34491976,0.34491976,0.34491976
2015-01-17 15:00:00,0.350194638,0.350194638,0.350194638,0.350194638,0.350194638,0.350194638,0.350194638,0.350194638,0.350194638,0.350194638,0.350194638,0.350194638,0.350194638,0.350194638,0.350194638,0.350194638,0.350194638,0.350194638,0.350194638,0.350194638
2015-01-17 16:00:00,0.365105022,0.365105022,0.365105022,0.365105022,0.365105022,0.365105022,0.365105022,0.365105022,0.365105022,0.365105022,0.365105022,0.365105022,0.365105022,0.365105022,0.365105022,0.365105022,0.365105022,0.365105022,0.365105022,0.365105022
2015-01-17 17:00:00,0.37491999,0.37491999,0.37491999,0.37491999,0.37491999,0.37491999,0.37491999,0.37491999,0.37491999,0.37491999,0.37491999,0.37491999,0.37491999,0.37491999,0.37491999,0.37491999,0.37491999,0.37491999,0.37491999,0.37491999
2015-01-17 18:00:00,0.36942683,0.36942683,0.36942683,0.36942683,0.36942683,0.36942683,0.36942683,0.36942683,0.36942683,0.36942683,0.36942683,0.36942683,0.36942683,0.36942683,0.36942683,0.36942683,0.36942683,0.36942683,0.36942683,0.36942683
2015-01-17 19:00:00,0.382823805,0.382823805,0.382823805,0.382823805,0.382823805,0.382823805,0.382823805,0.382823805,0.382823805,0.382823805,0.382823805,0.382823805,0.382823805,0.382823805,0.382823805,0.382823805,0.382823805,0.382823805,0.382823805,0.382823805
2015-01-17 20:00:00,0.388482337,0.388482337,0.388482337,0.388482337,0.388482337,0.388482337,0.388482337,0.388482337,0.388482337,0.388482337,0.388482337,0.388482337,0.388482337,0.388482337,0.388482337,0.388482337,0.388482337,0.388482337,0.388482337,0.388482337
2015-01-17 21:00:00,0.380615783,0.380615783,0.380615783,0.380615783,0.380615783,0.380615783,0.380615783,0.380615783,0.380615783,0.380615783,0.380615783,0.380615783,0.380615783,0.380615783,0.380615783,0.380615783,0.380615783,0.380615783,0.380615783,0.380615783
2015-01-17 22:00:00,0.37176574,0.37176574,0.37176574,0.37176574,0.37176574,0.37176574,0.37176574,0.37176574,0.37176574,0.37176574,0.37176574,0.37176574,0.37176574,0.37176574,0.37176574,0.37176574,0.37176574,0.37176574,0.37176574,0.37176574
2015-01-17 23:00:00,0.371655448,0.371655448,0.371655448,0.371655448,0.371655448,0.371655448,0.371655448,0.371655448,0.371655448,0.371655448,0.371655448,0.371655448,0.371655448,0.371655448,0.371655448,0.371655448,0.371655448,0.371655448,0.371655448,0.371655448
2015-01-18 00:00:00,0.375549228,0.375549228,0.375549228,0.375549228,0.375549228,0.375549228,0.375549228,0.375549228,0.375549228,0.375549228,0.375549228,0.375549228,0.375549228,0.375549228,0.375549228,0.375549228,0.375549228,0.375549228,0.375549228,0.375549228
2015-01-18 01:00:00,0.374961858,0.374961858,0.374961858,0.374961858,0.374961858,0.374961858,0.374961858,0.374961858,0.374961858,0.374961858,0.374961858,0.374961858,0.374961858,0.374961858,0.374961858,0.374961858,0.374961858,0.374961858,0.374961858,0.374961858
2015-01-18 02:00:00,0.375890675,0.375890675,0.375890675,0.375890675,0.375890675,0.375890675,0.375890675,0.375890675,0.375890675,0.375890675,0.375890675,0.375890675,0.375890675,0.375890675,0.375890675,0.375890675,0.375890675,0.375890675,0.375890675,0.375890675
2015-01-18 03:00:00,0.376440445,0.376440445,0.376440445,0.376440445,0.376440445,0.376440445,0.376440445,0.376440445,0.376440445,0.376440445,0.376440445,0.376440445,0.376440445,0.376440445,0.376440445,0.376440445,0.376440445,0.376440445,0.376440445,0.376440445
2015-01-18 04:00:00,0.370634495,0.370634495,0.370634495,0.370634495,0.370634495,0.370634495,0.370634495,0.370634495,0.370634495,0.370634495,0.370634495,0.370634495,0.370634495,0.370634495,0.370634495,0.370634495,0.370634495,0.370634495,0.370634495,0.370634495
2015-01-18 05:00:00,0.355631297,0.355631297,0.355631297,0.355631297,0.355631297,0.355631297,0.355631297,0.355631297,0.355631297,0.355631297,0.355631297,0.355631297,0.355631297,0.355631297,0.355631297,0.355631297,0.355631297,0.355631297,0.355631297,0.355631297
2015-01-18 06:00:00,0.341652507,0.341652507,0.341652507,0.341652507,0.341652507,0.341652507,0.341652507,0.341652507,0.341652507,0.341652507,0.341652507,0.341652507,0.341652507,0.341652507,0.341652507,0.341652507,0.341652507,0.341652507,0.341652507,0.341652507
2015-01-18 07:00:00,0.323123262,0.323123262,0.323123262,0.323123262,0.323123262,0.323123262,0.323123262,0.323123262,0.323123262,0.323123262,0.323123262,0.323123262,0.323123262,0.323123262,0.323123262,0.323123262,0.323123262,0.323123262,0.323123262,0.323123262
2015-01-18 08:00:00,0.310910511,0.310910511,0.310910511,0.310910511,0.310910511,0.310910511,0.310910511,0.310910511,0.310910511,0.310910511,0.310910511,0.310910511,0.310910511,0.310910511,0.310910511,0.310910511,0.310910511,0.310910511,0.310910511,0.310910511
2015-01-18 09:00:00,0.31552343,0.31552343,0.31552343,0.31552343,0.31552343,0.31552343,0.31552343,0.31552343,0.31552343,0.31552343,0.31552343,0.31552343,0.31552343,0.31552343,0.31552343,0.31552343,0.31552343,0.31552343,0.31552343,0.31552343
2015-01-18 10:00:00,0.317633964,0.317633964,0.317633964,0.317633964,0.317633964,0.317633964,0.317633964,0.317633964,0.317633964,0.317633964,0.317633964,0.317633964,0.317633964,0.317633964,0.317633964,0.317633964,0.317633964,0.317633964,0.317633964,0.317633964
2015-01-18 11:00:00,0.310383572,0.310383572,0.310383572,0.310383572,0.310383572,0.310383572,0.310383572,0.310383572,0.310383572,0.310383572,0.310383572,0.310383572,0.310383572,0.310383572,0.310383572,0.310383572,0.310383572,0.310383572,0.310383572,0.310383572
2015-01-18 12:00:00,0.307331011,0.307331011,0.307331011,0.307331011,0.307331011,0.307331011,0.307331011,0.307331011,0.307331011,0.307331011,0.307331011,0.307331011,0.307331011,0.307331011,0.307331011,0.307331011,0.307331011,0.307331011,0.307331011,0.307331011
2015-01-18 13:00:00,0.305992458,0.305992458,0.305992458,0.305992458,0.305992458,0.305992458,0.305992458,0.305992458,0.305992458,0.305992458,0.305992458,0.305992458,0.305992458,0.305992458,0.305992458,0.305992458,0.305992458,0.305992458,0.305992458,0.305992458
2015-01-18 14:00:00,0.305609482,0.305609482,0.305609482,0.305609482,0.305609482,0.305609482,0.305609482,0.305609482,0.305609482,0.305609482,0.305609482,0.305609482,0.305609482,0.305609482,0.305609482,0.305609482,0.305609482,0.305609482,0.305609482,0.305609482
2015-01-18 15:00:00,0.299099705,0.299099705,0.299099705,0.299099705,0.299099705,0.299099705,0.299099705,0.299099705,0.299099705,0.299099705,0.299099705,0.299099705,0.299099705,0.299099705,0.299099705,0.299099705,0.299099705,0.299099705,0.299099705,0.299099705
2015-01-18 16:00:00,0.292666347,0.292666347,0.292666347,0.292666347,0.292666347,0.292666347,0.292666347,0.292666347,0.292666347,0.292666347,0.292666347,0.292666347,0.292666347,0.292666347,0.292666347,0.292666347,0.292666347,0.292666347,0.292666347,0.292666347
2015-01-18 17:00:00,0.296471243,0.296471243,0.296471243,0.296471243,0.296471243,0.296471243,0.296471243,0.296471243,0.296471243,0.296471243,0.296471243,0.296471243,0.296471243,0.296471243,0.296471243,0.296471243,0.296471243,0.296471243,0.296471243,0.296471243
2015-01-18 18:00:00,0.291619379,0.291619379,0.291619379,0.291619379,0.291619379,0.291619379,0.291619379,0.291619379,0.291619379,0.291619379,0.291619379,0.291619379,0.291619379,0.291619379,0.291619379,0.291619379,0.291619379,0.291619379,0.291619379,0.291619379
2015-01-18 19:00:00,0.30456956,0.30456956,0.30456956,0.30456956,0.30456956,0.30456956,0.30456956,0.30456956,0.30456956,0.30456956,0.30456956,0.30456956,0.30456956,0.30456956,0.30456956,0.30456956,0.30456956,0.30456956,0.30456956,0.30456956
2015-01-18 20:00:00,0.320580161,0.320580161,0.320580161,0.320580161,0.320580161,0.320580161,0.320580161,0.320580161,0.320580161,0.320580161,0.320580161,0.320580161,0.320580161,0.320580161,0.320580161,0.320580161,0.320580161,0.320580161,0.320580161,0.320580161
2015-01-18 21:00:00,0.346023297,0.346023297,0.346023297,0.346023297,0.346023297,0.346023297,0.346023297,0.346023297,0.346023297,0.346023297,0.346023297,0.346023297,0.346023297,0.346023297,0.346023297,0.346023297,0.346023297,0.346023297,0.346023297,0.346023297
2015-01-18 22:00:00,0.350718596,0.350718596,0.350718596,0.350718596,0.350718596,0.350718596,0.350718596,0.350718596,0.350718596,0.350718596,0.350718596,0.350718596,0.350718596,0.350718596,0.350718596,0.350718596,0.350718596,0.350718596,0.350718596,0.350718596
2015-01-18 23:00:00,0.35175337,0.35175337,0.35175337,0.35175337,0.35175337,0.35175337,0.35175337,0.35175337,0.35175337,0.35175337,0.35175337,0.35175337,0.35175337,0.35175337,0.35175337,0.35175337,0.35175337,0.35175337,0.35175337,0.35175337
2015-01-19 00:00:00,0.350898872,0.350898872,0.350898872,0.350898872,0.350898872,0.350898872,0.350898872,0.350898872,0.350898872,0.350898872,0.350898872,0.350898872,0.350898872,0.350898872,0.350898872,0.350898872,0.350898872,0.350898872,0.350898872,0.350898872
2015-01-19 01:00:00,0.350478703,0.350478703,0.350478703,0.350478703,0.350478703,0.350478703,0.350478703,0.350478703,0.350478703,0.350478703,0.350478703,0.350478703,0.350478703,0.350478703,0.350478703,0.350478703,0.350478703,0.350478703,0.350478703,0.350478703
2015-01-19 02:00:00,0.345439789,0.345439789,0.345439789,0.345439789,0.345439789,0.345439789,0.345439789,0.345439789,0.345439789,0.345439789,0.345439789,0.345439789,0.345439789,0.345439789,0.345439789,0.345439789,0.345439789,0.345439789,0.345439789,0.345439789
2015-01-19 03:00:00,0.343123235,0.343123235,0.343123235,0.343123235,0.343123235,0.343123235,0.343123235,0.343123235,0.343123235,0.343123235,0.343123235,0.343123235,0.343123235,0.343123235,0.343123235,0.343123235,0.343123235,0.343123235,0.343123235,0.343123235
2015-01-19 04:00:00,0.341632928,0.341632928,0.341632928,0.341632928,0.341632928,0.341632928,0.341632928,0.341632928,0.341632928,0.341632928,0.341632928,0.341632928,0.341632928,0.341632928,0.341632928,0.341632928,0.341632928,0.341632928,0.341632928,0.341632928
2015-01-19 05:00:00,0.330498038,0.330498038,0.330498038,0.330498038,0.330498038,0.330498038,0.330498038,0.330498038,0.330498038,0.330498038,0.330498038,0.330498038,0.330498038,0.330498038,0.330498038,0.330498038,0.330498038,0.330498038,0.330498038,0.330498038
2015-01-19 06:00:00,0.315085782,0.315085782,0.315085782,0.315085782,0.315085782,0.315085782,0.315085782,0.315085782,0.315085782,0.315085782,0.315085782,0.315085782,0.315085782,0.315085782,0.315085782,0.315085782,0.315085782,0.315085782,0.315085782,0.315085782
2015-01-19 07:00:00,0.290110713,0.290110713,0.290110713,0.290110713,0.290110713,0.290110713,0.290110713,0.290110713,0.290110713,0.290110713,0.290110713,0.290110713,0.290110713,0.290110713,0.290110713,0.290110713,0.290110713,0.290110713,0.290110713,0.290110713
2015-01-19 08:00:00,0.277874589,0.277874589,0.277874589,0.277874589,0.277874589,0.277874589,0.277874589,0.277874589,0.277874589,0.277874589,0.277874589,0.277874589,0.277874589,0.277874589,0.277874589,0.277874589,0.277874589,0.277874589,0.277874589,0.277874589
